TipusCasData,ComarcaCodi,ComarcaDescripcio,MunicipiCodi,MunicipiDescripcio,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
01/06/2020,30,Ribera d'Ebre,43060,Flix,1,Dona,Sospitós,3
01/06/2020,20,Gironès,17169,Sant Julià de Ramis,0,Home,Sospitós,1
01/06/2020,21,Maresme,08197,Sant Andreu de Llavaneres,1,Dona,Sospitós,3
01/06/2020,38,Urgell,25217,Tàrrega,1,Dona,Sospitós,7
01/06/2020,41,Vallès Oriental,08096,Granollers,0,Home,Sospitós,9
01/06/2020,34,Selva,17023,Blanes,0,Home,Sospitós,3
01/06/2020,36,Tarragonès,43153,Torredembarra,0,Home,Sospitós,2
01/06/2020,37,Terra Alta,43022,Batea,1,Dona,Sospitós,1
01/06/2020,11,Baix Llobregat,08158,El Papiol,1,Dona,Sospitós,1
01/06/2020,31,Ripollès,17036,Campdevànol,0,Home,Sospitós,2
01/06/2020,34,Selva,17009,Arbúcies,1,Dona,Sospitós,2
01/06/2020,11,Baix Llobregat,08169,El Prat de Llobregat,1,Dona,Sospitós,7
01/06/2020,01,Alt Camp,43119,Puigpelat,1,Dona,Sospitós,1
01/06/2020,24,Osona,08246,Santa Eugènia de Berga,0,Home,Sospitós,1
01/06/2020,41,Vallès Oriental,08106,Llinars del Vallès,1,Dona,Sospitós,6
01/06/2020,18,Garrigues,25067,Castelldans,1,Dona,Sospitós,1
01/06/2020,07,Bages,08213,Sant Fruitós de Bages,0,Home,Sospitós,4
01/06/2020,14,Berguedà ,08092,Gironella,1,Dona,Sospitós,2
01/06/2020,03,Alt Penedès,08091,Gelida,1,Dona,Sospitós,2
01/06/2020,34,Selva,17180,Santa Coloma de Farners,1,Dona,Sospitós,3
01/06/2020,11,Baix Llobregat,08157,Pallejà,0,Home,Sospitós,1
01/06/2020,42,Moianès,08070,Collsuspina,1,Dona,Sospitós,1
01/06/2020,20,Gironès,17020,Bescanó,0,Home,Sospitós,1
01/06/2020,07,Bages,08113,Manresa,0,Home,Positiu PCR,1
01/06/2020,15,Cerdanya,17141,Puigcerdà,1,Dona,Sospitós,7
01/06/2020,40,Vallès Occidental,08904,Badia del Vallès,0,Home,Sospitós,1
01/06/2020,06,Anoia,08031,Calaf,0,Home,Sospitós,1
01/06/2020,24,Osona,08269,Seva,1,Dona,Sospitós,1
01/06/2020,24,Osona,08283,Tona,0,Home,Sospitós,2
01/06/2020,34,Selva,17233,Vilobí d'Onyar,0,Home,Sospitós,2
01/06/2020,24,Osona,08215,Sant Hipòlit de Voltregà,1,Dona,Sospitós,1
01/06/2020,14,Berguedà ,08011,Avià,0,Home,Sospitós,1
01/06/2020,19,Garrotxa,17184,Santa Pau,1,Dona,Sospitós,1
01/06/2020,01,Alt Camp,43010,Alió,1,Dona,Sospitós,1
01/06/2020,21,Maresme,08007,Arenys de Munt,0,Home,Sospitós,4
01/06/2020,06,Anoia,08165,La Pobla de Claramunt,0,Home,Sospitós,1
01/06/2020,41,Vallès Oriental,08209,Sant Fost de Campsentelles,1,Dona,Sospitós,1
01/06/2020,28,Pla de l'Estany,17015,Banyoles,0,Home,Sospitós,1
01/06/2020,42,Moianès,08138,Moià,0,Home,Sospitós,2
01/06/2020,33,Segrià ,25189,Rosselló,0,Home,Sospitós,1
01/06/2020,02,Alt Empordà ,17221,Vilafant,1,Dona,Sospitós,1
01/06/2020,40,Vallès Occidental,08252,Barberà del Vallès,0,Home,Sospitós,4
01/06/2020,01,Alt Camp,43160,Vallmoll,0,Home,Sospitós,1
01/06/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,1,Dona,Sospitós,19
01/06/2020,36,Tarragonès,43012,Altafulla,0,Home,Sospitós,1
01/06/2020,03,Alt Penedès,08288,Torrelles de Foix,0,Home,Sospitós,1
01/06/2020,17,Garraf,08148,Olivella,1,Dona,Sospitós,1
01/06/2020,21,Maresme,08009,Argentona,0,Home,Sospitós,3
01/06/2020,21,Maresme,08006,Arenys de Mar,1,Dona,Sospitós,4
01/06/2020,38,Urgell,25027,Anglesola,1,Dona,Sospitós,1
01/06/2020,07,Bages,08218,Sant Joan de Vilatorrada,1,Dona,Sospitós,3
01/06/2020,02,Alt Empordà ,17060,Darnius,1,Dona,Sospitós,1
01/06/2020,19,Garrotxa,17133,Les Planes d'Hostoles,0,Home,Sospitós,1
01/06/2020,02,Alt Empordà ,17026,Borrassà,1,Dona,Sospitós,2
01/06/2020,02,Alt Empordà ,17092,Llançà,0,Home,Sospitós,1
01/06/2020,39,Aran,25059,Bossòst,0,Home,Sospitós,1
01/06/2020,41,Vallès Oriental,08159,Parets del Vallès,0,Home,Sospitós,2
01/06/2020,33,Segrià ,25038,Aitona,0,Home,Sospitós,2
01/06/2020,24,Osona,08283,Tona,1,Dona,Sospitós,2
01/06/2020,01,Alt Camp,43108,El Pla de Santa Maria,0,Home,Sospitós,1
01/06/2020,34,Selva,17213,Vidreres,1,Dona,Sospitós,1
01/06/2020,41,Vallès Oriental,08046,Cardedeu,0,Home,Sospitós,6
01/06/2020,02,Alt Empordà ,17228,Vilanant,1,Dona,Sospitós,1
01/06/2020,07,Bages,08141,Navàs,1,Dona,Sospitós,1
01/06/2020,10,Baix Empordà ,17004,Albons,0,Home,Sospitós,1
01/06/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,1,Dona,Sospitós,3
01/06/2020,11,Baix Llobregat,08020,Begues,1,Dona,Sospitós,1
01/06/2020,10,Baix Empordà ,17048,Castell-Platja d'Aro,1,Dona,Sospitós,1
01/06/2020,33,Segrià ,25078,Corbins,0,Home,Sospitós,1
01/06/2020,21,Maresme,08075,Dosrius,1,Dona,Sospitós,1
01/06/2020,02,Alt Empordà ,17178,Sant Pere Pescador,1,Dona,Sospitós,1
01/06/2020,21,Maresme,08219,Vilassar de Mar,1,Dona,Sospitós,12
01/06/2020,02,Alt Empordà ,17223,Vilajuïga,0,Home,Sospitós,1
01/06/2020,25,Pallars Jussà ,25171,La Pobla de Segur,0,Home,Sospitós,2
01/06/2020,26,Pallars Sobirà ,25017,Alins,1,Dona,Sospitós,1
01/06/2020,21,Maresme,08230,Premià de Dalt,0,Home,Sospitós,2
01/06/2020,02,Alt Empordà ,17115,Ordis,1,Dona,Sospitós,1
01/06/2020,09,Baix Ebre,43052,Xerta,0,Home,Sospitós,1
01/06/2020,16,Conca de Barberà ,43054,L'Espluga de Francolí,0,Home,Sospitós,1
01/06/2020,03,Alt Penedès,08058,Castellet i la Gornal,1,Dona,Sospitós,3
01/06/2020,36,Tarragonès,43144,La Secuita,1,Dona,Sospitós,1
01/06/2020,30,Ribera d'Ebre,43019,Ascó,0,Home,Sospitós,1
01/06/2020,07,Bages,08098,Sant Salvador de Guardiola,0,Home,Sospitós,1
01/06/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu PCR,1
01/06/2020,09,Baix Ebre,43104,El Perelló,1,Dona,Sospitós,1
01/06/2020,22,Montsià ,43902,Sant Jaume d'Enveja,0,Home,Sospitós,1
01/06/2020,04,Alt Urgell,25140,Montferrer i Castellbò,0,Home,Sospitós,2
01/06/2020,12,Baix Penedès,43020,Banyeres del Penedès,0,Home,Sospitós,8
31/05/2020,41,Vallès Oriental,08259,Santa Maria de Palautordera,1,Dona,Sospitós,2
31/05/2020,34,Selva,17027,Breda,0,Home,Sospitós,1
31/05/2020,34,Selva,17148,Riudarenes,1,Dona,Sospitós,1
31/05/2020,21,Maresme,08006,Arenys de Mar,1,Dona,Sospitós,3
31/05/2020,21,Maresme,08193,Sant Iscle de Vallalta,1,Dona,Sospitós,1
31/05/2020,34,Selva,17213,Vidreres,1,Dona,Sospitós,2
31/05/2020,11,Baix Llobregat,08169,El Prat de Llobregat,0,Home,Sospitós,4
31/05/2020,40,Vallès Occidental,08187,Sabadell,0,Home,Positiu PCR,2
31/05/2020,12,Baix Penedès,43074,Llorenç del Penedès,0,Home,Sospitós,1
31/05/2020,33,Segrià ,25019,Almacelles,1,Dona,Sospitós,2
31/05/2020,02,Alt Empordà ,17152,Roses,1,Dona,Sospitós,2
31/05/2020,20,Gironès,17155,Salt,1,Dona,Sospitós,3
31/05/2020,36,Tarragonès,43047,Constantí,0,Home,Sospitós,1
31/05/2020,40,Vallès Occidental,08187,Sabadell,1,Dona,Positiu per Test Ràpid,1
31/05/2020,33,Segrià ,25038,Aitona,1,Dona,Sospitós,1
31/05/2020,39,Aran,25243,Vielha e Mijaran,1,Dona,Sospitós,1
31/05/2020,09,Baix Ebre,43901,Deltebre,0,Home,Sospitós,2
31/05/2020,41,Vallès Oriental,08210,Sant Feliu de Codines,1,Dona,Sospitós,1
31/05/2020,10,Baix Empordà ,17022,La Bisbal d'Empordà,1,Dona,Sospitós,1
31/05/2020,01,Alt Camp,43108,El Pla de Santa Maria,1,Dona,Sospitós,1
31/05/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Sospitós,16
31/05/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,1,Dona,Sospitós,8
31/05/2020,01,Alt Camp,43124,La Riba,1,Dona,Sospitós,1
31/05/2020,20,Gironès,17040,Canet d'Adri,1,Dona,Sospitós,1
31/05/2020,34,Selva,17146,Riells i Viabrea,1,Dona,Sospitós,1
31/05/2020,41,Vallès Oriental,08124,Mollet del Vallès,0,Home,Sospitós,4
31/05/2020,11,Baix Llobregat,08068,Cervelló,0,Home,Sospitós,2
31/05/2020,40,Vallès Occidental,08156,Palau-Solità i Plegamans,1,Dona,Sospitós,1
31/05/2020,40,Vallès Occidental,08125,Montcada i Reixac,0,Home,Sospitós,2
31/05/2020,40,Vallès Occidental,08051,Castellar del Vallès,1,Dona,Sospitós,3
31/05/2020,33,Segrià ,25016,Alguaire,0,Home,Sospitós,1
31/05/2020,41,Vallès Oriental,08136,Montornès del Vallès,1,Dona,Sospitós,1
31/05/2020,20,Gironès,17155,Salt,1,Dona,Positiu PCR,1
31/05/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Sospitós,39
31/05/2020,35,Solsonès,25207,Solsona,0,Home,Sospitós,1
31/05/2020,34,Selva,17903,Sant Julià del Llor i Bonmatí,1,Dona,Sospitós,1
31/05/2020,34,Selva,17193,Sils,0,Home,Sospitós,1
31/05/2020,22,Montsià ,43156,Ulldecona,0,Home,Sospitós,3
31/05/2020,33,Segrià ,25251,Vilanova de Segrià,0,Home,Sospitós,1
31/05/2020,05,Alta Ribagorça,25173,El Pont de Suert,1,Dona,Sospitós,1
31/05/2020,08,Baix Camp,43129,Riudoms,0,Home,Sospitós,1
31/05/2020,34,Selva,17009,Arbúcies,1,Dona,Sospitós,1
31/05/2020,41,Vallès Oriental,08088,La Garriga,1,Dona,Sospitós,1
31/05/2020,36,Tarragonès,43043,El Catllar,0,Home,Sospitós,1
31/05/2020,21,Maresme,08009,Argentona,1,Dona,Sospitós,3
31/05/2020,07,Bages,08098,Sant Salvador de Guardiola,0,Home,Sospitós,1
31/05/2020,34,Selva,17007,Amer,0,Home,Sospitós,2
31/05/2020,38,Urgell,25050,Bellpuig,0,Home,Sospitós,3
31/05/2020,17,Garraf,08270,Sitges,0,Home,Sospitós,3
31/05/2020,11,Baix Llobregat,08217,Sant Joan Despí,1,Dona,Sospitós,1
31/05/2020,08,Baix Camp,43123,Reus,0,Home,Sospitós,8
31/05/2020,21,Maresme,08118,El Masnou,1,Dona,Sospitós,2
31/05/2020,19,Garrotxa,17114,Olot,1,Dona,Sospitós,1
31/05/2020,36,Tarragonès,43095,El Morell,0,Home,Sospitós,1
31/05/2020,,,,(Altres municipis),0,Home,Sospitós,2
31/05/2020,28,Pla de l'Estany,17065,Esponellà,0,Home,Sospitós,1
31/05/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,1,Dona,Sospitós,10
31/05/2020,11,Baix Llobregat,08056,Castelldefels,1,Dona,Sospitós,6
31/05/2020,21,Maresme,08284,Tordera,0,Home,Sospitós,1
31/05/2020,34,Selva,17008,Anglès,0,Home,Sospitós,2
31/05/2020,10,Baix Empordà ,17199,Torroella de Montgrí,1,Dona,Sospitós,1
31/05/2020,38,Urgell,25217,Tàrrega,1,Dona,Sospitós,3
31/05/2020,12,Baix Penedès,43037,Calafell,0,Home,Sospitós,2
31/05/2020,34,Selva,17023,Blanes,0,Home,Sospitós,1
31/05/2020,34,Selva,17180,Santa Coloma de Farners,0,Home,Sospitós,4
31/05/2020,17,Garraf,08270,Sitges,1,Dona,Sospitós,1
31/05/2020,34,Selva,17903,Sant Julià del Llor i Bonmatí,0,Home,Sospitós,1
31/05/2020,40,Vallès Occidental,08252,Barberà del Vallès,0,Home,Sospitós,2
31/05/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu PCR,4
31/05/2020,41,Vallès Oriental,08033,Caldes de Montbui,1,Dona,Sospitós,1
31/05/2020,34,Selva,17180,Santa Coloma de Farners,1,Dona,Sospitós,2
31/05/2020,16,Conca de Barberà ,43054,L'Espluga de Francolí,1,Dona,Sospitós,1
31/05/2020,23,Noguera,25134,Menàrguens,0,Home,Sospitós,1
31/05/2020,40,Vallès Occidental,08290,Ullastrell,0,Home,Sospitós,1
31/05/2020,02,Alt Empordà ,17047,Castelló d'Empúries,1,Dona,Sospitós,1
31/05/2020,41,Vallès Oriental,08041,Canovelles,1,Dona,Sospitós,2
31/05/2020,09,Baix Ebre,43155,Tortosa,0,Home,Sospitós,3
31/05/2020,10,Baix Empordà ,17022,La Bisbal d'Empordà,0,Home,Sospitós,1
31/05/2020,07,Bages,08113,Manresa,1,Dona,Sospitós,2
31/05/2020,40,Vallès Occidental,08300,Viladecavalls,0,Home,Sospitós,4
31/05/2020,36,Tarragonès,43148,Tarragona,0,Home,Sospitós,8
31/05/2020,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,0,Home,Sospitós,2
31/05/2020,13,Barcelonès,08019,Barcelona,1,Dona,Sospitós,94
31/05/2020,38,Urgell,25242,Verdú,1,Dona,Sospitós,1
31/05/2020,41,Vallès Oriental,08202,Sant Celoni,0,Home,Sospitós,4
31/05/2020,11,Baix Llobregat,08301,Viladecans,0,Home,Sospitós,13
31/05/2020,21,Maresme,08121,Mataró,1,Dona,Sospitós,7
31/05/2020,41,Vallès Oriental,08088,La Garriga,0,Home,Sospitós,1
31/05/2020,07,Bages,08218,Sant Joan de Vilatorrada,0,Home,Sospitós,1
31/05/2020,32,Segarra,25072,Cervera,0,Home,Sospitós,1
31/05/2020,32,Segarra,25072,Cervera,0,Home,Positiu PCR,1
31/05/2020,01,Alt Camp,43034,Bràfim,1,Dona,Sospitós,1
31/05/2020,23,Noguera,25040,Balaguer,1,Dona,Sospitós,2
31/05/2020,34,Selva,17023,Blanes,1,Dona,Sospitós,1
31/05/2020,11,Baix Llobregat,08200,Sant Boi de Llobregat,1,Dona,Sospitós,7
31/05/2020,40,Vallès Occidental,08051,Castellar del Vallès,0,Home,Sospitós,2
31/05/2020,30,Ribera d'Ebre,43150,Tivissa,1,Dona,Sospitós,1
31/05/2020,21,Maresme,08006,Arenys de Mar,0,Home,Sospitós,1
31/05/2020,41,Vallès Oriental,08096,Granollers,1,Dona,Sospitós,7
31/05/2020,20,Gironès,17089,Llagostera,0,Home,Sospitós,2
31/05/2020,36,Tarragonès,43047,Constantí,1,Dona,Sospitós,1
31/05/2020,07,Bages,08140,Navarcles,1,Dona,Sospitós,2
31/05/2020,11,Baix Llobregat,08072,Corbera de Llobregat,1,Dona,Sospitós,2
31/05/2020,11,Baix Llobregat,08020,Begues,1,Dona,Sospitós,1
31/05/2020,21,Maresme,08035,Calella,0,Home,Sospitós,2
31/05/2020,07,Bages,08098,Sant Salvador de Guardiola,1,Dona,Sospitós,1
31/05/2020,30,Ribera d'Ebre,43094,Móra la Nova,1,Dona,Sospitós,1
31/05/2020,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Sospitós,1
31/05/2020,34,Selva,17033,Caldes de Malavella,1,Dona,Sospitós,1
31/05/2020,41,Vallès Oriental,08046,Cardedeu,1,Dona,Sospitós,3
31/05/2020,29,Priorat,43035,Cabacés,0,Home,Sospitós,1
31/05/2020,17,Garraf,08307,Vilanova i la Geltrú,0,Home,Sospitós,3
31/05/2020,03,Alt Penedès,08058,Castellet i la Gornal,1,Dona,Sospitós,1
31/05/2020,11,Baix Llobregat,08208,Sant Esteve Sesrovires,0,Home,Sospitós,2
31/05/2020,33,Segrià ,25120,Lleida,0,Home,Sospitós,16
31/05/2020,06,Anoia,08102,Igualada,0,Home,Sospitós,1
31/05/2020,24,Osona,08117,Les Masies de Voltregà,1,Dona,Sospitós,1
31/05/2020,32,Segarra,25072,Cervera,1,Dona,Positiu PCR,3
31/05/2020,34,Selva,17146,Riells i Viabrea,0,Home,Sospitós,2
31/05/2020,32,Segarra,25110,Guissona,0,Home,Sospitós,1
31/05/2020,41,Vallès Oriental,08033,Caldes de Montbui,0,Home,Sospitós,1
31/05/2020,08,Baix Camp,43128,Riudecols,0,Home,Sospitós,1
31/05/2020,24,Osona,08233,Sant Pere de Torelló,1,Dona,Sospitós,1
31/05/2020,11,Baix Llobregat,08076,Esparreguera,0,Home,Sospitós,1
31/05/2020,08,Baix Camp,43038,Cambrils,1,Dona,Sospitós,1
31/05/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,1,Dona,Sospitós,2
31/05/2020,36,Tarragonès,43905,Salou,1,Dona,Sospitós,3
31/05/2020,20,Gironès,17186,Sarrià de Ter,0,Home,Sospitós,2
31/05/2020,11,Baix Llobregat,08077,Esplugues de Llobregat,0,Home,Sospitós,3
31/05/2020,38,Urgell,25003,Agramunt,1,Dona,Sospitós,1
31/05/2020,01,Alt Camp,43161,Valls,0,Home,Sospitós,2
31/05/2020,22,Montsià ,43044,La Sénia,0,Home,Sospitós,3
31/05/2020,06,Anoia,08250,Santa Margarida de Montbui,0,Home,Sospitós,1
31/05/2020,13,Barcelonès,08015,Badalona,1,Dona,Sospitós,17
31/05/2020,41,Vallès Oriental,08096,Granollers,0,Home,Positiu PCR,1
31/05/2020,20,Gironès,17090,Llambilles,1,Dona,Sospitós,1
31/05/2020,40,Vallès Occidental,08904,Badia del Vallès,1,Dona,Sospitós,1
31/05/2020,32,Segarra,25911,Els Plans de Sió,1,Dona,Sospitós,1
31/05/2020,23,Noguera,25040,Balaguer,0,Home,Sospitós,3
31/05/2020,34,Selva,17193,Sils,1,Dona,Sospitós,1
31/05/2020,32,Segarra,25110,Guissona,0,Home,Positiu PCR,1
31/05/2020,02,Alt Empordà ,17066,Figueres,0,Home,Sospitós,3
31/05/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Sospitós,14
31/05/2020,19,Garrotxa,17207,La Vall d'En Bas,1,Dona,Positiu PCR,1
31/05/2020,40,Vallès Occidental,08184,Rubí,0,Home,Sospitós,8
31/05/2020,08,Baix Camp,43129,Riudoms,1,Dona,Sospitós,1
31/05/2020,07,Bages,08010,Artés,1,Dona,Sospitós,1
31/05/2020,11,Baix Llobregat,08072,Corbera de Llobregat,0,Home,Sospitós,2
31/05/2020,41,Vallès Oriental,08296,Vallromanes,0,Home,Sospitós,1
31/05/2020,21,Maresme,08219,Vilassar de Mar,0,Home,Sospitós,2
31/05/2020,33,Segrià ,25120,Lleida,1,Dona,Sospitós,12
31/05/2020,12,Baix Penedès,43163,El Vendrell,1,Dona,Sospitós,3
31/05/2020,14,Berguedà ,08022,Berga,1,Dona,Sospitós,1
31/05/2020,22,Montsià ,43014,Amposta,0,Home,Sospitós,1
31/05/2020,34,Selva,17033,Caldes de Malavella,0,Home,Sospitós,2
31/05/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,0,Home,Sospitós,3
31/05/2020,20,Gironès,17216,Viladasens,1,Dona,Sospitós,1
31/05/2020,11,Baix Llobregat,08263,Sant Vicenç dels Horts,0,Home,Sospitós,1
31/05/2020,11,Baix Llobregat,08089,Gavà,1,Dona,Sospitós,6
31/05/2020,41,Vallès Oriental,08202,Sant Celoni,1,Dona,Sospitós,2
31/05/2020,40,Vallès Occidental,08252,Barberà del Vallès,1,Dona,Sospitós,6
31/05/2020,41,Vallès Oriental,08198,Sant Antoni de Vilamajor,0,Home,Sospitós,1
31/05/2020,07,Bages,08038,Callús,1,Dona,Sospitós,2
31/05/2020,33,Segrià ,25078,Corbins,1,Dona,Sospitós,1
31/05/2020,21,Maresme,08284,Tordera,1,Dona,Sospitós,3
31/05/2020,12,Baix Penedès,43016,L'Arboç,0,Home,Sospitós,1
31/05/2020,33,Segrià ,25212,Sunyer,0,Home,Sospitós,1
31/05/2020,22,Montsià ,43902,Sant Jaume d'Enveja,1,Dona,Sospitós,1
31/05/2020,17,Garraf,08074,Cubelles,1,Dona,Sospitós,2
31/05/2020,40,Vallès Occidental,08184,Rubí,1,Dona,Sospitós,16
31/05/2020,03,Alt Penedès,08232,Sant Pere de Riudebitlles,0,Home,Sospitós,1
31/05/2020,41,Vallès Oriental,08209,Sant Fost de Campsentelles,1,Dona,Sospitós,2
31/05/2020,11,Baix Llobregat,08123,Molins de Rei,1,Dona,Sospitós,1
31/05/2020,09,Baix Ebre,43904,l'Aldea,1,Dona,Sospitós,1
31/05/2020,34,Selva,17164,Sant Hilari Sacalm,1,Dona,Sospitós,2
31/05/2020,27,Pla d'Urgell,25041,Barbens,1,Dona,Sospitós,1
31/05/2020,16,Conca de Barberà ,43054,L'Espluga de Francolí,0,Home,Sospitós,1
31/05/2020,40,Vallès Occidental,08125,Montcada i Reixac,1,Dona,Sospitós,5
31/05/2020,30,Ribera d'Ebre,43152,La Torre de l'Espanyol,0,Home,Sospitós,1
31/05/2020,36,Tarragonès,43050,Creixell,1,Dona,Sospitós,1
31/05/2020,22,Montsià ,43004,Alcanar,0,Home,Sospitós,1
31/05/2020,41,Vallès Oriental,08106,Llinars del Vallès,0,Home,Sospitós,3
31/05/2020,40,Vallès Occidental,08156,Palau-Solità i Plegamans,0,Home,Sospitós,7
31/05/2020,40,Vallès Occidental,08238,Sant Quirze del Vallès,0,Home,Sospitós,2
31/05/2020,34,Selva,17083,Hostalric,0,Home,Sospitós,1
31/05/2020,11,Baix Llobregat,08263,Sant Vicenç dels Horts,1,Dona,Sospitós,3
31/05/2020,34,Selva,17009,Arbúcies,0,Home,Sospitós,3
31/05/2020,40,Vallès Occidental,08267,Sentmenat,1,Dona,Sospitós,1
31/05/2020,22,Montsià ,43902,Sant Jaume d'Enveja,0,Home,Sospitós,2
31/05/2020,21,Maresme,08121,Mataró,0,Home,Sospitós,12
31/05/2020,33,Segrià ,25011,Alcarràs,1,Dona,Sospitós,2
31/05/2020,11,Baix Llobregat,08217,Sant Joan Despí,0,Home,Sospitós,1
31/05/2020,07,Bages,08113,Manresa,0,Home,Sospitós,7
31/05/2020,19,Garrotxa,17114,Olot,0,Home,Sospitós,1
31/05/2020,25,Pallars Jussà ,25234,Tremp,0,Home,Sospitós,1
31/05/2020,40,Vallès Occidental,08223,Sant Llorenç Savall,1,Dona,Sospitós,1
31/05/2020,24,Osona,08298,Vic,1,Dona,Sospitós,3
31/05/2020,41,Vallès Oriental,08086,Les Franqueses del Vallès,1,Dona,Sospitós,1
31/05/2020,41,Vallès Oriental,08259,Santa Maria de Palautordera,0,Home,Sospitós,2
31/05/2020,17,Garraf,08043,Canyelles,1,Dona,Sospitós,1
31/05/2020,21,Maresme,08155,Palafolls,0,Home,Sospitós,1
31/05/2020,12,Baix Penedès,43051,Cunit,0,Home,Sospitós,1
31/05/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,0,Home,Sospitós,4
31/05/2020,36,Tarragonès,43131,Roda de Berà,0,Home,Sospitós,1
31/05/2020,36,Tarragonès,43171,Vila-Seca,1,Dona,Sospitós,2
31/05/2020,40,Vallès Occidental,08267,Sentmenat,0,Home,Sospitós,3
31/05/2020,02,Alt Empordà ,17187,Saus Camallera i Llampaies,0,Home,Sospitós,1
31/05/2020,41,Vallès Oriental,08135,Montmeló,0,Home,Sospitós,1
31/05/2020,10,Baix Empordà ,17034,Calonge i Sant Antoni,1,Dona,Sospitós,1
31/05/2020,33,Segrià ,25019,Almacelles,0,Home,Sospitós,3
31/05/2020,17,Garraf,08307,Vilanova i la Geltrú,1,Dona,Sospitós,8
31/05/2020,07,Bages,08140,Navarcles,0,Home,Sospitós,2
31/05/2020,07,Bages,08218,Sant Joan de Vilatorrada,1,Dona,Sospitós,1
31/05/2020,41,Vallès Oriental,08124,Mollet del Vallès,1,Dona,Sospitós,3
31/05/2020,11,Baix Llobregat,08204,Sant Climent de Llobregat,1,Dona,Sospitós,1
31/05/2020,09,Baix Ebre,43155,Tortosa,1,Dona,Sospitós,4
31/05/2020,41,Vallès Oriental,08096,Granollers,0,Home,Sospitós,3
31/05/2020,08,Baix Camp,43038,Cambrils,0,Home,Sospitós,1
31/05/2020,27,Pla d'Urgell,25122,Linyola,0,Home,Sospitós,2
31/05/2020,13,Barcelonès,08194,Sant Adrià del Besòs,0,Home,Sospitós,1
31/05/2020,07,Bages,08047,Cardona,0,Home,Sospitós,2
31/05/2020,22,Montsià ,43004,Alcanar,1,Dona,Sospitós,1
31/05/2020,13,Barcelonès,08015,Badalona,0,Home,Positiu per ELISA,1
31/05/2020,20,Gironès,17215,Vilablareix,1,Dona,Sospitós,1
31/05/2020,41,Vallès Oriental,08086,Les Franqueses del Vallès,0,Home,Sospitós,1
31/05/2020,38,Urgell,25050,Bellpuig,1,Dona,Sospitós,1
31/05/2020,33,Segrià ,25023,Alpicat,1,Dona,Sospitós,2
31/05/2020,20,Gironès,17079,Girona,1,Dona,Sospitós,17
31/05/2020,19,Garrotxa,17114,Olot,0,Home,Positiu PCR,1
31/05/2020,03,Alt Penedès,08305,Vilafranca del Penedès,0,Home,Sospitós,2
31/05/2020,22,Montsià ,43014,Amposta,1,Dona,Sospitós,2
31/05/2020,36,Tarragonès,43148,Tarragona,1,Dona,Sospitós,8
31/05/2020,41,Vallès Oriental,08248,Santa Eulàlia de Ronçana,1,Dona,Sospitós,1
31/05/2020,21,Maresme,08172,Premià de Mar,0,Home,Sospitós,3
31/05/2020,41,Vallès Oriental,08023,Bigues i Riells,0,Home,Sospitós,2
31/05/2020,21,Maresme,08261,Santa Susanna,0,Home,Sospitós,1
31/05/2020,40,Vallès Occidental,08238,Sant Quirze del Vallès,1,Dona,Sospitós,5
31/05/2020,04,Alt Urgell,25155,Organyà,0,Home,Sospitós,1
31/05/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Sospitós,9
31/05/2020,09,Baix Ebre,43901,Deltebre,1,Dona,Sospitós,1
31/05/2020,41,Vallès Oriental,08107,Lliçà d'Amunt,0,Home,Sospitós,1
31/05/2020,24,Osona,08017,Balenyà,0,Home,Sospitós,1
31/05/2020,21,Maresme,08163,Pineda de Mar,0,Home,Sospitós,3
31/05/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,1,Dona,Sospitós,6
31/05/2020,40,Vallès Occidental,08187,Sabadell,0,Home,Sospitós,20
31/05/2020,31,Ripollès,17167,Sant Joan de les Abadesses,1,Dona,Sospitós,1
31/05/2020,11,Baix Llobregat,08089,Gavà,0,Home,Sospitós,3
31/05/2020,33,Segrià ,25182,Puigverd de Lleida,0,Home,Sospitós,1
31/05/2020,07,Bages,08018,Balsareny,1,Dona,Sospitós,1
31/05/2020,12,Baix Penedès,43016,L'Arboç,1,Dona,Sospitós,1
31/05/2020,37,Terra Alta,43110,La Pobla de Massaluca,1,Dona,Sospitós,1
31/05/2020,41,Vallès Oriental,08107,Lliçà d'Amunt,1,Dona,Sospitós,1
31/05/2020,28,Pla de l'Estany,17015,Banyoles,1,Dona,Sospitós,1
31/05/2020,03,Alt Penedès,08251,Santa Margarida i els Monjos,1,Dona,Sospitós,1
