"Fecha","Isla","Provincia","Hospital","Hospitalizados","UCI - Críticas con respirador","UCI - Críticas sin respirador","Total","Fuente"
"22/04/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"23/04/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"24/04/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"25/04/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"26/04/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"27/04/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"28/04/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"29/04/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"30/04/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"01/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"02/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"03/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"04/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"05/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"06/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"07/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"08/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"09/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"10/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"11/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"12/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"13/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"14/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"15/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"16/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"17/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"18/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"19/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"20/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"21/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"22/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"23/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"24/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"25/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"26/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"27/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"28/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"29/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"30/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"31/05/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"01/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"02/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"03/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"04/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"05/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"06/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"07/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"08/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"09/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"10/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"11/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"12/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"13/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"14/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"15/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"16/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"17/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"18/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"19/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"20/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"21/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"22/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"23/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"24/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"25/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"26/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"27/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"28/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"29/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"30/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"01/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"02/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"03/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"04/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"05/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"06/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"07/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"08/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"09/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"10/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"11/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"12/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"13/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"14/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"15/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"16/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"17/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"18/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"19/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"20/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"21/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"22/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"23/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"24/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"25/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"26/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"27/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"28/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"29/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"30/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"31/07/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"01/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"02/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"03/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"04/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"05/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"06/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"07/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"08/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"09/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"10/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"11/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"12/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"13/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
"14/08/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.","0","0","0","0","https://grafcan1.maps.arcgis.com/apps/opsdashboard/index.html#/6c18fb18eae64df2a5ecca8c4bd846c3"
