"code","municipio","positivo","poblacion","ia","fallecidos","fatalidad","date","weekly_deaths","weekly_cases","ia7","ia14","provin_code","province"
"48017","BERMEO",164,16880,971.6,16,9.8,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"01016","BERNEDO",8,517,1547.4,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48018","BERRIATUA",7,1251,559.6,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48019","BERRIZ",9,4701,191.4,1,11.1,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20024","BIDANIA-GOIATZ",3,557,538.6,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48020","BILBAO",4456,343430,1297.5,364,8.2,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20075","VILLABONA",37,5906,626.5,2,5.4,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48021","BUSTURIA",45,1607,2800.2,6,13.3,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"01017","CAMPEZO/KANPEZU",20,1066,1876.2,3,15,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"20029","DEBA",15,5445,275.5,1,6.7,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48901","DERIO",59,6472,911.6,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48026","DIMA",4,1431,279.5,1,25,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20069","DONOSTIA / SAN SEBASTIAN",877,181652,482.8,74,8.4,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48027","DURANGO",246,29436,835.7,16,6.5,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20030","EIBAR",223,27246,818.5,24,10.8,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48031","ELANTXOBE",5,362,1381.2,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"01021","ELBURGO/BURGELU",8,627,1275.9,1,12.5,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"01022","ELCIEGO",11,1038,1059.7,1,9.1,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"20033","ELGETA",8,1139,702.4,1,12.5,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20032","ELGOIBAR",51,11585,440.2,2,3.9,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48032","ELORRIO",33,7441,443.5,1,3,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"01023","ELVILLAR/BILAR",4,355,1126.8,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48902","ERANDIO",305,24297,1255.3,21,6.9,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48033","EREÑO",1,264,378.8,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48034","ERMUA",176,16039,1097.3,21,11.9,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20067","ERRENTERIA",132,40141,328.8,7,5.3,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"01046","ERRIBERAGOITIA/RIBERA ALTA",13,836,1555,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48079","ERRIGOITI",2,484,413.2,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20034","ESKORIATZA",21,4065,516.6,1,4.8,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48029","ETXEBARRI",114,11338,1005.5,6,5.3,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48030","ETXEBARRIA",4,751,532.6,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20035","EZKIO-ITSASO",1,644,155.3,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48906","FORUA",5,916,545.9,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48035","FRUIZ",2,543,368.3,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48036","GALDAKAO",351,29389,1194.3,32,9.1,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48037","GALDAMES",8,836,956.9,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48038","GAMIZ-FIKA",7,1374,509.5,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48040","GATIKA",7,1648,424.8,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48041","GAUTEGIZ ARTEAGA",4,854,468.4,1,25,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48046","GERNIKA-LUMO",111,16725,663.7,2,1.8,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20039","GETARIA",11,2846,386.5,3,27.3,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48044","GETXO",668,77088,866.5,41,6.1,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48047","GIZABURUAGA",1,210,476.2,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48042","GORDEXOLA",27,1724,1566.1,1,3.7,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48043","GORLIZ",35,5825,600.9,2,5.7,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48045","GÜEÑES",74,6564,1127.4,4,5.4,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20040","HERNANI",70,20013,349.8,3,4.3,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20041","HERNIALDE",2,305,655.7,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20036","HONDARRIBIA",53,16937,312.9,1,1.9,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20042","IBARRA",31,4258,728,1,3.2,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48048","IBARRANGELU",4,625,640,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20043","IDIAZABAL",6,2388,251.3,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48094","IGORRE",21,4163,504.4,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20045","IRUN",265,59899,442.4,15,5.7,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"01901","IRUÑA OKA/IRUÑA DE OCA",31,3514,882.2,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"20046","IRURA",20,1811,1104.4,4,20,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"01027","IRURAIZ-GAUNA",8,531,1506.6,1,12.5,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48049","ISPASTER",1,741,135,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20047","ITSASONDO",6,718,835.7,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48910","IURRETA",17,3689,460.8,3,17.6,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48022","KARRANTZA HARANA/CARRANZA",24,2806,855.3,1,4.2,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48907","KORTEZUBI",4,437,915.3,2,50,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"01028","LABASTIDA/BASTIDA",41,1492,2748,3,7.3,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"01031","LAGUARDIA",4,1549,258.2,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"01032","LANCIEGO/LANTZIEGO",2,724,276.2,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"01902","LANTARON",8,942,849.3,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"01033","LAPUEBLA DE LABARCA",6,882,680.3,1,16.7,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48052","LARRABETZU",7,2053,341,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20902","LASARTE-ORIA",56,18825,297.5,3,5.4,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"01036","LAUDIO/LLODIO",173,18345,943,9,5.2,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48053","LAUKIZ",10,1165,858.4,1,10,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20049","LAZKAO",19,5549,342.4,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20050","LEABURU",1,363,275.5,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20051","LEGAZPI",29,8430,344,1,3.4,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20052","LEGORRETA",8,1489,537.3,1,12.5,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"01058","LEGUTIO",13,1795,724.2,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48054","LEIOA",291,31188,933.1,14,4.8,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48057","LEKEITIO",29,7246,400.2,1,3.4,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48055","LEMOA",22,3610,609.4,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48056","LEMOIZ",7,1238,565.4,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"01034","LEZA",1,217,460.8,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48081","LEZAMA",11,2383,461.6,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20053","LEZO",26,6102,426.1,2,7.7,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20054","LIZARTZA",2,647,309.1,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48903","LOIU",80,2355,3397,17,21.2,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48058","MALLABIA",4,1174,340.7,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48059","MAÑARIA",2,516,387.6,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48060","MARKINA-XEMEIN",22,4964,443.2,3,13.6,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48061","MARURI-JATABE",4,928,431,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20901","MENDARO",4,2139,187,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48062","MENDATA",2,408,490.2,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48063","MENDEXA",4,485,824.7,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48064","MEÑAKA",5,713,701.3,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
NA,"MOREDA DE ALAVA/MOREDA ARABA",3,278,1079.1,0,0,2020-07-13,NA,NA,NA,NA,NA,"Otros"
"48066","MORGA",3,391,767.3,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48068","MUNDAKA",50,1844,2711.5,6,12,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48069","MUNGIA",109,17349,628.3,3,2.8,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48908","MURUETA",1,304,328.9,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48071","MUSKIZ",92,7456,1233.9,4,4.3,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20057","MUTILOA",3,250,1200,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20056","MUTRIKU",15,5334,281.2,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48067","MUXIKA",2,1482,135,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48909","NABARNIZ",2,242,826.4,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20063","OIARTZUN",30,10351,289.8,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"01042","OKONDO",7,1204,581.4,1,14.3,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"20058","OLABERRIA",1,914,109.4,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48073","ONDARROA",27,8590,314.3,3,11.1,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20059","OÑATI",58,11355,510.8,4,6.9,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20076","ORDIZIA",122,9970,1223.7,24,19.7,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20061","ORIO",48,6061,791.9,1,2.1,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20062","ORMAIZTEGI",2,1295,154.4,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48075","OROZKO",25,2613,956.8,3,12,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48083","ORTUELLA",59,8350,706.6,1,1.7,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48072","OTXANDIO",11,1337,822.737472,1,9.1,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"01043","OYON-OION",35,3497,1000.9,1,2.9,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"20064","PASAIA",63,16711,377,4,6.3,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"01044","PEÑACERRADA/URIZAHARRA",1,287,348.4,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48077","PLENTZIA",34,4363,779.3,1,2.9,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48078","PORTUGALETE",443,46191,959.1,15,3.4,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"01047","RIBERA BAJA/ERRIBERA BEITIA",10,1560,641,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"01052","SAMANIEGO",19,238,7983.2,3,15.8,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"01053","SAN MILLAN/DONEMILIAGA",4,737,542.7,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48082","SANTURTZI",479,45690,1048.4,32,6.7,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20070","SEGURA",3,1523,197,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48084","SESTAO",267,27146,983.6,31,11.6,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48904","SONDIKA",67,4489,1492.5,2,3,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48085","SOPELA",153,12947,1181.7,9,5.9,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48086","SOPUERTA",78,2468,3160.5,13,16.7,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20065","SORALUZE-PLACENCIA DE LAS ARMA",12,3937,304.8,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48076","SUKARRIETA",2,336,595.2,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20071","TOLOSA",149,19270,773.2,20,13.4,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48087","TRUCIOS-TURTZIOZ",8,512,1562.5,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48088","UBIDE",5,177,2824.9,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48065","UGAO-MIRABALLES",36,4114,875.1,2,5.6,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48089","URDULIZ",32,4294,745.2,1,3.1,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48074","URDUÑA/ORDUÑA",43,4274,1006.1,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"01054","URKABUSTAIZ",9,1435,627.2,1,11.1,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"20072","URNIETA",23,6190,371.6,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20077","URRETXU",23,6802,338.1,1,4.3,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20073","USURBIL",17,6318,269.1,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"01055","VALDEGOVIA/GAUBEA",4,1069,374.2,1,25,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48080","VALLE DE TRAPAGA-TRAPAGARAN",143,11875,1204.2,9,6.3,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"01057","VILLABUENA DE ALAVA/ESKUERNAGA",2,304,657.9,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"01059","VITORIA-GASTEIZ",4659,246149,1892.8,321,6.9,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"01060","YECORA/IEKORA",6,257,2334.6,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48095","ZALDIBAR",16,3056,523.6,1,6.2,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20078","ZALDIBIA",4,1630,245.4,1,25,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"01061","ZALDUONDO",1,194,515.5,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48096","ZALLA",64,8438,758.5,1,1.6,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"01062","ZAMBRANA",12,436,2752.3,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48905","ZAMUDIO",20,3274,610.9,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48097","ZARATAMO",11,1631,674.4,1,9.1,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20079","ZARAUTZ",217,23301,931.3,23,10.6,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48024","ZEANURI",4,1258,318,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"48025","ZEBERIO",7,1065,657.3,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20025","ZEGAMA",7,1532,456.9,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20027","ZESTOA",5,3833,130.4,0,0,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"48913","ZIERBENA",11,1493,736.8,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"01018","ZIGOITIA",19,1712,1109.8,0,0,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"48915","ZIORTZA-BOLIBAR",1,451,221.7,0,0,2020-07-13,NA,NA,NA,NA,"48","Gipuzkoa"
"20028","ZIZURKIL",8,3029,264.1,1,12.5,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"01063","ZUIA",27,2365,1141.6,1,3.7,2020-07-13,NA,NA,NA,NA,"01","Araba/Álava"
"20081","ZUMAIA",58,9825,590.3,6,10.3,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
"20080","ZUMARRAGA",85,9767,870.3,15,17.6,2020-07-13,NA,NA,NA,NA,"20","Bizkaia"
NA,"OTROS",188,NA,NA,1,0.5,2020-07-13,NA,NA,NA,NA,NA,"Otros"
"48001","ABADIÑO",43,7695,558.8,3,7,2020-07-20,0,4,51.9999999999999,NA,"48","Gipuzkoa"
"48002","ABANTO Y CIERVANA-ABANTO ZIERB",82,9476,865.3,3,3.7,2020-07-20,0,1,10.5,NA,"48","Gipuzkoa"
"20002","ADUNA",2,480,416.7,1,50,2020-07-20,0,0,0,NA,"20","Bizkaia"
"01051","SALVATIERRA/AGURAIN",72,5296,1359.5,14,19.4,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"20016","AIA",13,1998,650.7,0,0,2020-07-20,0,2,100.1,NA,"20","Bizkaia"
"20003","AIZARNAZABAL",6,763,786.4,0,0,2020-07-20,0,3,393.2,NA,"20","Bizkaia"
"20004","ALBIZTUR",1,296,337.8,0,0,2020-07-20,0,0,0,NA,"20","Bizkaia"
"20005","ALEGIA",4,1751,228.4,1,25,2020-07-20,0,0,0,NA,"20","Bizkaia"
"01001","ALEGRIA-DULANTZI",31,3075,1008.1,1,3.2,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"20006","ALKIZA",3,346,867.1,0,0,2020-07-20,0,0,0,NA,"20","Bizkaia"
"48912","ALONSOTEGI",19,2852,666.2,1,5.3,2020-07-20,0,1,35.1,NA,"48","Gipuzkoa"
"20906","ALTZAGA",1,188,531.9,0,0,2020-07-20,0,0,0,NA,"20","Bizkaia"
"20007","ALTZO",8,367,2179.8,0,0,2020-07-20,0,0,0,NA,"20","Bizkaia"
"20008","AMEZKETA",2,907,220.5,1,50,2020-07-20,0,0,0,NA,"20","Bizkaia"
"48003","AMOREBIETA-ETXANO",196,19119,1025.2,18,9.2,2020-07-20,0,3,15.7,NA,"48","Gipuzkoa"
"01002","AMURRIO",130,10419,1247.7,8,6.2,2020-07-20,0,3,28.8,NA,"01","Araba/Álava"
"20009","ANDOAIN",61,14945,408.2,3,4.9,2020-07-20,0,7,46.9,NA,"20","Bizkaia"
"20010","ANOETA",14,2036,687.6,1,7.1,2020-07-20,0,0,0,NA,"20","Bizkaia"
"20011","ANTZUOLA",8,2201,363.5,0,0,2020-07-20,0,0,0,NA,"20","Bizkaia"
"20012","ARAMA",2,202,990.1,0,0,2020-07-20,0,0,0,NA,"20","Bizkaia"
"01003","ARAMAIO",5,1506,332,0,0,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"48006","ARANTZAZU",1,377,265.3,0,0,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"48093","AREATZA",7,1215,576.1,0,0,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"20013","ARETXABALETA",70,7098,986.2,7,10,2020-07-20,0,3,42.3000000000001,NA,"20","Bizkaia"
"01006","ARMIÑON",2,223,896.9,0,0,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"01037","ARRAIA-MAEZTU",2,732,273.2,0,0,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"20055","ARRASATE/MONDRAGON",283,22058,1283,37,13.1,2020-07-20,0,7,31.8,NA,"20","Bizkaia"
"01008","ARRATZUA-UBARRUNDIA",11,1033,1064.9,0,0,2020-07-20,0,1,96.8000000000001,NA,"01","Araba/Álava"
"48010","ARRIETA",2,566,353.4,0,0,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"48011","ARRIGORRIAGA",142,11882,1195.1,12,8.5,2020-07-20,0,8,67.3,NA,"48","Gipuzkoa"
"48023","ARTEA",3,722,415.5,0,0,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"48008","ARTZENTALES",6,692,867.1,0,0,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"01004","ARTZINIEGA",14,1922,728.4,1,7.1,2020-07-20,0,1,52,NA,"01","Araba/Álava"
"01009","ASPARRENA",12,1609,745.8,0,0,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"20014","ASTEASU",5,1550,322.6,0,0,2020-07-20,0,0,0,NA,"20","Bizkaia"
"20903","ASTIGARRAGA",24,6180,388.3,0,0,2020-07-20,0,0,0,NA,"20","Bizkaia"
"20015","ATAUN",5,1745,286.5,0,0,2020-07-20,0,0,0,NA,"20","Bizkaia"
"48091","ATXONDO",9,1414,636.5,0,0,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"48070","AULESTI",2,665,300.8,0,0,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"01010","AYALA/AIARA",66,2901,2275.1,1,1.5,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"20017","AZKOITIA",23,11989,191.8,1,4.3,2020-07-20,0,0,0,NA,"20","Bizkaia"
"20018","AZPEITIA",21,15055,139.5,1,4.8,2020-07-20,0,1,6.69999999999999,NA,"20","Bizkaia"
"48012","BAKIO",13,2639,492.6,1,7.7,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"48090","BALMASEDA",138,7595,1817,18,13,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"01011","BAÑOS DE EBRO/MAÑUETA",4,323,1238.4,0,0,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"48013","BARAKALDO",1250,98497,1269.1,90,7.2,2020-07-20,0,18,18.3,NA,"48","Gipuzkoa"
"48014","BARRIKA",10,1528,654.5,0,0,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"01013","BARRUNDIA",13,945,1375.7,0,0,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"48015","BASAURI",570,40711,1400.1,75,13.2,2020-07-20,0,14,34.3999999999999,NA,"48","Gipuzkoa"
"20019","BEASAIN",62,13969,443.8,6,9.7,2020-07-20,0,3,21.4,NA,"20","Bizkaia"
"48092","BEDIA",3,1054,284.6,1,33.3,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"20021","BELAUNTZA",2,258,775.2,0,0,2020-07-20,0,0,0,NA,"20","Bizkaia"
"48016","BERANGO",72,7230,995.9,0,0,2020-07-20,0,10,138.4,NA,"48","Gipuzkoa"
"01014","BERANTEVILLA",4,488,819.7,0,0,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"20022","BERASTEGI",3,1053,284.9,0,0,2020-07-20,0,0,0,NA,"20","Bizkaia"
"20074","BERGARA",84,15004,559.9,3,3.6,2020-07-20,0,17,113.4,NA,"20","Bizkaia"
"48017","BERMEO",169,16880,1001.2,16,9.5,2020-07-20,0,5,29.6,NA,"48","Gipuzkoa"
"01016","BERNEDO",8,517,1547.4,0,0,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"48018","BERRIATUA",7,1251,559.6,0,0,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"48019","BERRIZ",10,4701,212.7,1,10,2020-07-20,0,1,21.3,NA,"48","Gipuzkoa"
"20024","BIDANIA-GOIATZ",3,557,538.6,0,0,2020-07-20,0,0,0,NA,"20","Bizkaia"
"48020","BILBAO",4562,343430,1328.4,364,8,2020-07-20,0,106,30.9000000000001,NA,"48","Gipuzkoa"
"20075","VILLABONA",38,5906,643.4,2,5.3,2020-07-20,0,1,16.9,NA,"20","Bizkaia"
"48021","BUSTURIA",45,1607,2800.2,6,13.3,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"01017","CAMPEZO/KANPEZU",20,1066,1876.2,3,15,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"20029","DEBA",20,5445,367.3,1,5,2020-07-20,0,5,91.8,NA,"20","Bizkaia"
"48901","DERIO",60,6472,927.1,0,0,2020-07-20,0,1,15.5,NA,"48","Gipuzkoa"
"48026","DIMA",4,1431,279.5,1,25,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"20069","DONOSTIA / SAN SEBASTIAN",916,181652,504.3,74,8.1,2020-07-20,0,39,21.5,NA,"20","Bizkaia"
"48027","DURANGO",250,29436,849.3,16,6.4,2020-07-20,0,4,13.5999999999999,NA,"48","Gipuzkoa"
"20030","EIBAR",298,27246,1093.7,24,8.1,2020-07-20,0,75,275.2,NA,"20","Bizkaia"
"48031","ELANTXOBE",5,362,1381.2,0,0,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"01021","ELBURGO/BURGELU",8,627,1275.9,1,12.5,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"01022","ELCIEGO",11,1038,1059.7,1,9.1,2020-07-20,0,0,0,NA,"01","Araba/Álava"
"20033","ELGETA",11,1139,965.8,1,9.1,2020-07-20,0,3,263.4,NA,"20","Bizkaia"
"20032","ELGOIBAR",64,11585,552.4,2,3.1,2020-07-20,0,13,112.2,NA,"20","Bizkaia"
"48032","ELORRIO",33,7441,443.5,1,3,2020-07-20,0,0,0,NA,"48","Gipuzkoa"
"01023","ELVILLAR/BILAR",4,355,1126.8,0,0,2020-07-20,0,0,0,NA,"01","Araba/Álava"
