"date","region_code","region","country","population","cases_registered","PCR","TestAc","cases_per_100000","intensive_care","intensive_care_per_100000","deceassed","deceassed_per_100000","recovered","recovered_per_100000","hospitalized","hospitalized_per_100000"
2020-04-09,6,"Cantabria","Spain",581078,1659,1659,NA,285.5,73,12.56,102,17.55,265,45.6,747,128.55
2020-04-10,6,"Cantabria","Spain",581078,1719,1719,NA,295.83,75,12.91,107,18.41,281,48.36,773,133.03
2020-04-11,6,"Cantabria","Spain",581078,1752,1752,NA,301.51,75,12.91,110,18.93,297,51.11,805,138.54
2020-04-12,6,"Cantabria","Spain",581078,1777,1777,NA,305.81,75,12.91,117,20.13,317,54.55,827,142.32
2020-04-13,6,"Cantabria","Spain",581078,1796,1796,NA,309.08,76,13.08,120,20.65,323,55.59,853,146.8
2020-04-14,6,"Cantabria","Spain",581078,1823,1823,NA,313.73,76,13.08,132,22.72,363,62.47,873,150.24
2020-04-15,6,"Cantabria","Spain",581078,1845,1845,NA,317.51,77,13.25,137,23.58,442,76.07,890,153.16
2020-04-16,6,"Cantabria","Spain",581078,1884,1884,NA,324.22,78,13.42,144,24.78,510,87.77,903,155.4
2020-04-17,6,"Cantabria","Spain",581078,1990,1990,NA,342.47,78,13.42,149,25.64,534,91.9,911,156.78
2020-04-18,6,"Cantabria","Spain",581078,2050,1949,101,352.79,78,13.42,153,26.33,610,104.98,924,159.01
2020-04-19,6,"Cantabria","Spain",581078,2083,1973,110,358.47,78,13.42,158,27.19,626,107.73,934,160.74
2020-04-20,6,"Cantabria","Spain",581078,2108,1998,110,362.77,78,13.42,165,28.4,646,111.17,948,163.15
2020-04-21,6,"Cantabria","Spain",581078,2160,2012,148,371.72,78,13.42,167,28.74,718,123.56,956,164.52
2020-04-22,6,"Cantabria","Spain",581078,2206,2023,183,379.64,78,13.42,173,29.77,850,146.28,965,166.07
2020-04-23,6,"Cantabria","Spain",581078,2273,2055,218,391.17,78,13.42,178,30.63,913,157.12,978,168.31
2020-04-24,6,"Cantabria","Spain",581078,2315,2071,244,398.4,78,13.42,182,31.32,1046,180.01,982,169
2020-04-25,6,"Cantabria","Spain",581078,2330,2083,247,400.98,78,13.42,183,31.49,1127,193.95,991,170.55
2020-04-26,6,"Cantabria","Spain",581078,2350,2104,246,404.42,78,13.42,186,32.01,1241,213.57,995,171.23
2020-04-27,6,"Cantabria","Spain",581078,2386,2115,271,410.62,78,13.42,188,32.35,1290,222,1000,172.09
2020-04-28,6,"Cantabria","Spain",581078,2439,2146,293,419.74,79,13.6,191,32.87,1372,236.11,1006,173.13
2020-04-29,6,"Cantabria","Spain",581078,2505,2173,332,431.1,79,13.6,191,32.87,1483,255.22,1007,173.3
2020-04-30,6,"Cantabria","Spain",581078,2547,2184,363,438.32,79,13.6,192,33.04,1509,259.69,1009,173.64
2020-05-01,6,"Cantabria","Spain",581078,2577,2201,376,443.49,79,13.6,193,33.21,1551,266.92,1009,173.64
2020-05-02,6,"Cantabria","Spain",581078,2589,2205,384,445.55,79,13.6,195,33.56,1616,278.1,1010,173.81
2020-05-03,6,"Cantabria","Spain",581078,2596,2206,390,446.76,79,13.6,197,33.9,1610,277.07,1011,173.99
2020-05-04,6,"Cantabria","Spain",581078,2607,2207,400,448.65,79,13.6,198,34.07,1658,285.33,1015,174.68
2020-05-05,6,"Cantabria","Spain",581078,2626,2213,413,451.92,79,13.6,199,34.25,1696,291.87,1018,175.19
2020-05-06,6,"Cantabria","Spain",581078,2642,2220,422,454.67,79,13.6,200,34.42,1758,302.54,1020,175.54
2020-05-07,6,"Cantabria","Spain",581078,2665,2232,433,458.63,79,13.6,201,34.59,1786,307.36,1022,175.88
2020-05-08,6,"Cantabria","Spain",581078,2681,2241,440,461.38,79,13.6,201,34.59,1862,320.44,1023,176.05
2020-05-09,6,"Cantabria","Spain",581078,2684,2244,440,461.9,79,13.6,201,34.59,1933,332.66,1027,176.74
2020-05-10,6,"Cantabria","Spain",581078,2685,2245,440,462.07,79,13.6,201,34.59,1963,337.82,1027,176.74
2020-05-11,6,"Cantabria","Spain",581078,2691,2246,445,463.1,79,13.6,203,34.94,1981,340.92,1027,176.74
2020-05-12,6,"Cantabria","Spain",581078,2733,2256,477,470.33,79,13.6,205,35.28,2054,353.48,1029,177.08
2020-05-13,6,"Cantabria","Spain",581078,2739,2256,483,471.37,79,13.6,205,35.28,2110,363.12,1030,177.26
2020-02-20,7,"Castilla y León","Spain",2399548,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-21,7,"Castilla y León","Spain",2399548,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-22,7,"Castilla y León","Spain",2399548,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-23,7,"Castilla y León","Spain",2399548,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-24,7,"Castilla y León","Spain",2399548,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-25,7,"Castilla y León","Spain",2399548,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-26,7,"Castilla y León","Spain",2399548,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-27,7,"Castilla y León","Spain",2399548,2,2,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-28,7,"Castilla y León","Spain",2399548,2,2,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-29,7,"Castilla y León","Spain",2399548,3,3,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,7,"Castilla y León","Spain",2399548,3,3,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-02,7,"Castilla y León","Spain",2399548,8,8,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-03,7,"Castilla y León","Spain",2399548,11,11,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-04,7,"Castilla y León","Spain",2399548,11,11,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-05,7,"Castilla y León","Spain",2399548,14,14,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-06,7,"Castilla y León","Spain",2399548,14,14,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-07,7,"Castilla y León","Spain",2399548,22,22,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-08,7,"Castilla y León","Spain",2399548,23,23,NA,0.96,2,0.08,0,0,NA,NA,NA,NA
2020-03-09,7,"Castilla y León","Spain",2399548,56,56,NA,2.33,2,0.08,0,0,NA,NA,NA,NA
2020-03-10,7,"Castilla y León","Spain",2399548,71,71,NA,2.96,2,0.08,0,0,0,0,14,0.58
2020-03-11,7,"Castilla y León","Spain",2399548,92,92,NA,3.83,2,0.08,0,0,0,0,24,1
2020-03-12,7,"Castilla y León","Spain",2399548,169,169,NA,7.04,4,0.17,0,0,1,0.04,25,1.04
2020-03-13,7,"Castilla y León","Spain",2399548,223,223,NA,9.29,8,0.33,1,0.04,2,0.08,25,1.04
2020-03-14,7,"Castilla y León","Spain",2399548,292,292,NA,12.17,8,0.33,3,0.13,3,0.13,45,1.88
2020-03-15,7,"Castilla y León","Spain",2399548,334,334,NA,13.92,8,0.33,6,0.25,5,0.21,45,1.88
2020-03-16,7,"Castilla y León","Spain",2399548,431,431,NA,17.96,24,1,12,0.5,5,0.21,95,3.96
2020-03-17,7,"Castilla y León","Spain",2399548,668,668,NA,27.84,43,1.79,22,0.92,5,0.21,281,11.71
2020-03-18,7,"Castilla y León","Spain",2399548,868,868,NA,36.17,54,2.25,29,1.21,27,1.13,362,15.09
2020-03-19,7,"Castilla y León","Spain",2399548,1147,1147,NA,47.8,69,2.88,43,1.79,37,1.54,476,19.84
2020-03-20,7,"Castilla y León","Spain",2399548,1466,1466,NA,61.09,85,3.54,55,2.29,54,2.25,629,26.21
2020-03-21,7,"Castilla y León","Spain",2399548,1744,1744,NA,72.68,106,4.42,74,3.08,89,3.71,798,33.26
2020-03-22,7,"Castilla y León","Spain",2399548,2055,2055,NA,85.64,120,5,102,4.25,117,4.88,977,40.72
2020-03-23,7,"Castilla y León","Spain",2399548,2460,2460,NA,102.52,137,5.71,124,5.17,140,5.83,1197,49.88
2020-03-24,7,"Castilla y León","Spain",2399548,2940,2940,NA,122.52,170,7.08,165,6.88,213,8.88,1457,60.72
2020-03-25,7,"Castilla y León","Spain",2399548,3488,3488,NA,145.36,202,8.42,206,8.58,308,12.84,1823,75.97
2020-03-26,7,"Castilla y León","Spain",2399548,4132,4132,NA,172.2,228,9.5,252,10.5,423,17.63,2214,92.27
2020-03-27,7,"Castilla y León","Spain",2399548,4791,4791,NA,199.66,249,10.38,321,13.38,585,24.38,2648,110.35
2020-03-28,7,"Castilla y León","Spain",2399548,5414,5414,NA,225.63,278,11.59,380,15.84,752,31.34,3160,131.69
2020-03-29,7,"Castilla y León","Spain",2399548,5801,5801,NA,241.75,307,12.79,442,18.42,871,36.3,3411,142.15
2020-03-30,7,"Castilla y León","Spain",2399548,6211,6211,NA,258.84,325,13.54,516,21.5,1028,42.84,3629,151.24
2020-03-31,7,"Castilla y León","Spain",2399548,6847,6847,NA,285.35,345,14.38,585,24.38,1259,52.47,3951,164.66
2020-04-01,7,"Castilla y León","Spain",2399548,7355,7355,NA,306.52,353,14.71,641,26.71,1498,62.43,4207,175.32
2020-04-02,7,"Castilla y León","Spain",2399548,7875,7875,NA,328.19,355,14.79,723,30.13,1759,73.31,4472,186.37
2020-04-03,7,"Castilla y León","Spain",2399548,8332,8332,NA,347.23,348,14.5,786,32.76,2021,84.22,4685,195.25
2020-04-04,7,"Castilla y León","Spain",2399548,8749,8749,NA,364.61,351,14.63,847,35.3,2331,97.14,4905,204.41
2020-04-05,7,"Castilla y León","Spain",2399548,9116,9116,NA,379.9,348,14.5,919,38.3,2533,105.56,5041,210.08
2020-04-06,7,"Castilla y León","Spain",2399548,9581,9581,NA,399.28,346,14.42,982,40.92,2711,112.98,5180,215.87
2020-04-07,7,"Castilla y León","Spain",2399548,10058,10058,NA,419.16,342,14.25,1028,42.84,2988,124.52,5322,221.79
2020-04-08,7,"Castilla y León","Spain",2399548,10518,10518,NA,438.33,338,14.09,1082,45.09,3242,135.11,5523,230.17
2020-04-09,7,"Castilla y León","Spain",2399548,11102,11102,NA,462.67,332,13.84,1129,47.05,3506,146.11,5674,236.46
2020-04-10,7,"Castilla y León","Spain",2399548,11543,11543,NA,481.05,327,13.63,1180,49.18,3757,156.57,5817,242.42
2020-04-11,7,"Castilla y León","Spain",2399548,12118,12118,NA,505.01,323,13.46,1221,50.88,4010,167.11,5957,248.26
2020-04-12,7,"Castilla y León","Spain",2399548,12628,12628,NA,526.27,312,13,1263,52.63,4154,173.12,6077,253.26
2020-04-13,7,"Castilla y León","Spain",2399548,13180,13180,NA,549.27,308,12.84,1299,54.14,4266,177.78,6175,257.34
2020-04-14,7,"Castilla y León","Spain",2399548,13697,13697,NA,570.82,306,12.75,1337,55.72,4521,188.41,6306,262.8
2020-04-15,7,"Castilla y León","Spain",2399548,14380,14380,NA,599.28,307,12.79,1372,57.18,4725,196.91,6449,268.76
2020-04-16,7,"Castilla y León","Spain",2399548,14903,14903,NA,621.08,297,12.38,1401,58.39,4924,205.21,6518,271.63
2020-04-17,7,"Castilla y León","Spain",2399548,15293,15293,NA,637.33,495,20.63,1429,59.55,5103,212.67,6831,284.68
2020-04-18,7,"Castilla y León","Spain",2399548,15621,14644,977,651,498,20.75,1458,60.76,5262,219.29,6981,290.93
2020-04-19,7,"Castilla y León","Spain",2399548,15857,14781,1076,660.83,501,20.88,1493,62.22,5366,223.63,7080,295.06
2020-04-20,7,"Castilla y León","Spain",2399548,16259,14951,1308,677.59,503,20.96,1521,63.39,5429,226.25,7174,298.97
2020-04-21,7,"Castilla y León","Spain",2399548,16839,15141,1698,701.76,505,21.05,1554,64.76,5614,233.96,7264,302.72
2020-04-22,7,"Castilla y León","Spain",2399548,17402,15510,1892,725.22,508,21.17,1582,65.93,5777,240.75,7397,308.27
2020-04-23,7,"Castilla y León","Spain",2399548,17776,15692,2084,740.81,510,21.25,1612,67.18,5943,247.67,7506,312.81
2020-04-24,7,"Castilla y León","Spain",2399548,18259,15990,2269,760.93,511,21.3,1639,68.3,6033,251.42,7555,314.85
2020-04-25,7,"Castilla y León","Spain",2399548,18684,16222,2462,778.65,515,21.46,1666,69.43,6208,258.72,7653,318.94
2020-04-26,7,"Castilla y León","Spain",2399548,19028,16404,2624,792.98,518,21.59,1690,70.43,6272,261.38,7703,321.02
2020-04-27,7,"Castilla y León","Spain",2399548,19372,16589,2783,807.32,522,21.75,1710,71.26,6323,263.51,7777,324.1
2020-04-28,7,"Castilla y León","Spain",2399548,19851,16690,3161,827.28,524,21.84,1736,72.35,6448,268.72,7854,327.31
2020-04-29,7,"Castilla y León","Spain",2399548,20312,16885,3427,846.49,528,22,1752,73.01,6569,273.76,7957,331.6
2020-04-30,7,"Castilla y León","Spain",2399548,20739,16993,3746,864.29,531,22.13,1770,73.76,6686,278.64,8010,333.81
2020-05-01,7,"Castilla y León","Spain",2399548,20999,17165,3834,875.12,531,22.13,1788,74.51,6813,283.93,8054,335.65
2020-05-02,7,"Castilla y León","Spain",2399548,21229,17283,3946,884.71,533,22.21,1800,75.01,6856,285.72,8085,336.94
2020-05-03,7,"Castilla y León","Spain",2399548,21379,17334,4045,890.96,534,22.25,1818,75.76,6900,287.55,8123,338.52
2020-05-04,7,"Castilla y León","Spain",2399548,21719,17429,4290,905.13,537,22.38,1832,76.35,6935,289.01,8153,339.77
2020-05-05,7,"Castilla y León","Spain",2399548,22156,17520,4636,923.34,538,22.42,1847,76.97,7036,293.22,8246,343.65
2020-05-06,7,"Castilla y León","Spain",2399548,22537,17625,4912,939.22,541,22.55,1864,77.68,7149,297.93,8300,345.9
2020-05-07,7,"Castilla y León","Spain",2399548,22926,17716,5210,955.43,543,22.63,1876,78.18,7231,301.35,8357,348.27
2020-05-08,7,"Castilla y León","Spain",2399548,23437,17807,5630,976.73,546,22.75,1885,78.56,7317,304.93,8394,349.82
2020-05-09,7,"Castilla y León","Spain",2399548,23786,17917,5869,991.27,546,22.75,1897,79.06,7429,309.6,8468,352.9
2020-05-10,7,"Castilla y León","Spain",2399548,23991,17995,5996,999.81,547,22.8,1905,79.39,7453,310.6,8482,353.48
2020-05-11,7,"Castilla y León","Spain",2399548,24170,18048,6122,1007.27,547,22.8,1914,79.77,7472,311.39,8493,353.94
2020-05-12,7,"Castilla y León","Spain",2399548,24262,18105,6157,1011.11,547,22.8,1919,79.97,7544,314.39,8517,354.94
2020-05-13,7,"Castilla y León","Spain",2399548,24379,18173,6206,1015.98,548,22.84,1925,80.22,7621,317.6,8560,356.73
2020-02-20,8,"Castilla-La Mancha","Spain",2032863,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-21,8,"Castilla-La Mancha","Spain",2032863,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-22,8,"Castilla-La Mancha","Spain",2032863,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-23,8,"Castilla-La Mancha","Spain",2032863,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-24,8,"Castilla-La Mancha","Spain",2032863,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-25,8,"Castilla-La Mancha","Spain",2032863,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-26,8,"Castilla-La Mancha","Spain",2032863,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-27,8,"Castilla-La Mancha","Spain",2032863,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-28,8,"Castilla-La Mancha","Spain",2032863,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-29,8,"Castilla-La Mancha","Spain",2032863,1,1,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,8,"Castilla-La Mancha","Spain",2032863,3,3,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-02,8,"Castilla-La Mancha","Spain",2032863,7,7,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-03,8,"Castilla-La Mancha","Spain",2032863,12,12,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-04,8,"Castilla-La Mancha","Spain",2032863,13,13,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-05,8,"Castilla-La Mancha","Spain",2032863,15,15,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-06,8,"Castilla-La Mancha","Spain",2032863,15,15,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-07,8,"Castilla-La Mancha","Spain",2032863,15,15,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-08,8,"Castilla-La Mancha","Spain",2032863,26,26,NA,1.28,2,0.1,0,0,2,0.1,NA,NA
2020-03-09,8,"Castilla-La Mancha","Spain",2032863,39,39,NA,1.92,3,0.15,0,0,2,0.1,NA,NA
2020-03-10,8,"Castilla-La Mancha","Spain",2032863,71,71,NA,3.49,5,0.25,0,0,2,0.1,0,0
2020-03-11,8,"Castilla-La Mancha","Spain",2032863,115,115,NA,5.66,9,0.44,1,0.05,2,0.1,39,1.92
2020-03-12,8,"Castilla-La Mancha","Spain",2032863,194,194,NA,9.54,10,0.49,5,0.25,1,0.05,78,3.84
2020-03-13,8,"Castilla-La Mancha","Spain",2032863,289,289,NA,14.22,10,0.49,6,0.3,5,0.25,78,3.84
2020-03-14,8,"Castilla-La Mancha","Spain",2032863,401,401,NA,19.73,10,0.49,10,0.49,5,0.25,78,3.84
2020-03-15,8,"Castilla-La Mancha","Spain",2032863,567,567,NA,27.89,23,1.13,17,0.84,12,0.59,207,10.18
2020-03-16,8,"Castilla-La Mancha","Spain",2032863,567,567,NA,27.89,23,1.13,17,0.84,12,0.59,207,10.18
2020-03-17,8,"Castilla-La Mancha","Spain",2032863,675,675,NA,33.2,29,1.43,28,1.38,15,0.74,277,13.63
2020-03-18,8,"Castilla-La Mancha","Spain",2032863,801,801,NA,39.4,37,1.82,42,2.07,27,1.33,313,15.4
2020-03-19,8,"Castilla-La Mancha","Spain",2032863,1044,1044,NA,51.36,37,1.82,42,2.07,27,1.33,313,15.4
2020-03-20,8,"Castilla-La Mancha","Spain",2032863,1423,1423,NA,70,65,3.2,84,4.13,38,1.87,635,31.24
2020-03-21,8,"Castilla-La Mancha","Spain",2032863,1819,1819,NA,89.48,76,3.74,112,5.51,48,2.36,838,41.22
2020-03-22,8,"Castilla-La Mancha","Spain",2032863,2078,2078,NA,102.22,142,6.99,145,7.13,51,2.51,1547,76.1
2020-03-23,8,"Castilla-La Mancha","Spain",2032863,2465,2465,NA,121.26,182,8.95,216,10.63,53,2.61,1826,89.82
2020-03-24,8,"Castilla-La Mancha","Spain",2032863,2780,2780,NA,136.75,210,10.33,263,12.94,71,3.49,2162,106.35
2020-03-25,8,"Castilla-La Mancha","Spain",2032863,3383,3383,NA,166.42,243,11.95,316,15.54,95,4.67,2162,106.35
2020-03-26,8,"Castilla-La Mancha","Spain",2032863,3934,3934,NA,193.52,273,13.43,367,18.05,153,7.53,2707,133.16
2020-03-27,8,"Castilla-La Mancha","Spain",2032863,4512,4512,NA,221.95,289,14.22,448,22.04,197,9.69,2977,146.44
2020-03-28,8,"Castilla-La Mancha","Spain",2032863,5246,5246,NA,258.06,299,14.71,539,26.51,236,11.61,3018,148.46
2020-03-29,8,"Castilla-La Mancha","Spain",2032863,5858,5858,NA,288.17,302,14.86,622,30.6,252,12.4,3134,154.17
2020-03-30,8,"Castilla-La Mancha","Spain",2032863,6424,6424,NA,316.01,344,16.92,708,34.83,296,14.56,3225,158.64
2020-03-31,8,"Castilla-La Mancha","Spain",2032863,7047,7047,NA,346.65,353,17.36,774,38.07,397,19.53,3230,158.89
2020-04-01,8,"Castilla-La Mancha","Spain",2032863,7682,7682,NA,377.89,355,17.46,854,42.01,494,24.3,3230,158.89
2020-04-02,8,"Castilla-La Mancha","Spain",2032863,8523,8523,NA,419.26,355,17.46,916,45.06,579,28.48,3168,155.84
2020-04-03,8,"Castilla-La Mancha","Spain",2032863,9324,9324,NA,458.66,360,17.71,989,48.65,657,32.32,3133,154.12
2020-04-04,8,"Castilla-La Mancha","Spain",2032863,10031,10031,NA,493.44,357,17.56,1055,51.9,1149,56.52,2950,145.12
2020-04-05,8,"Castilla-La Mancha","Spain",2032863,10602,10602,NA,521.53,354,17.41,1132,55.69,1259,61.93,2901,142.71
2020-04-06,8,"Castilla-La Mancha","Spain",2032863,11077,11077,NA,544.9,360,17.71,1177,57.9,1353,66.56,2908,143.05
2020-04-07,8,"Castilla-La Mancha","Spain",2032863,11788,11788,NA,579.87,354,17.41,1255,61.74,1557,76.59,2731,134.34
2020-04-08,8,"Castilla-La Mancha","Spain",2032863,12489,12489,NA,614.36,342,16.82,1322,65.03,1766,86.87,2575,126.67
2020-04-09,8,"Castilla-La Mancha","Spain",2032863,13063,13063,NA,642.59,329,16.18,1431,70.39,1982,97.5,2359,116.04
2020-04-10,8,"Castilla-La Mancha","Spain",2032863,13456,13456,NA,661.92,316,15.54,1483,72.95,2205,108.47,2198,108.12
2020-04-11,8,"Castilla-La Mancha","Spain",2032863,13698,13698,NA,673.83,316,15.54,1543,75.9,2365,116.34,6838,336.37
2020-04-12,8,"Castilla-La Mancha","Spain",2032863,14054,14054,NA,691.34,475,23.37,1626,79.99,2532,124.55,7782,382.81
2020-04-13,8,"Castilla-La Mancha","Spain",2032863,14329,14329,NA,704.87,486,23.91,1714,84.31,2943,144.77,7830,385.17
2020-04-14,8,"Castilla-La Mancha","Spain",2032863,14680,14680,NA,722.13,495,24.35,1755,86.33,2998,147.48,7896,388.42
2020-04-15,8,"Castilla-La Mancha","Spain",2032863,15151,15151,NA,745.3,503,24.74,1796,88.35,3378,166.17,7987,392.89
2020-04-16,8,"Castilla-La Mancha","Spain",2032863,15997,15997,NA,786.92,511,25.14,1852,91.1,3600,177.09,8018,394.42
2020-04-17,8,"Castilla-La Mancha","Spain",2032863,16349,16349,NA,804.24,514,25.28,1913,94.1,3838,188.8,8093,398.11
2020-04-18,8,"Castilla-La Mancha","Spain",2032863,16625,14588,2037,817.81,518,25.48,1963,96.56,3963,194.95,8137,400.27
2020-04-19,8,"Castilla-La Mancha","Spain",2032863,16796,14725,2071,826.22,531,26.12,2021,99.42,4178,205.52,8173,402.04
2020-04-20,8,"Castilla-La Mancha","Spain",2032863,17045,14936,2109,838.47,534,26.27,2075,102.07,4242,208.67,8199,403.32
2020-04-21,8,"Castilla-La Mancha","Spain",2032863,17321,15053,2268,852.05,537,26.42,2140,105.27,4337,213.34,8243,405.49
2020-04-22,8,"Castilla-La Mancha","Spain",2032863,17557,15128,2429,863.66,546,26.86,2188,107.63,4577,225.15,8304,408.49
2020-04-23,8,"Castilla-La Mancha","Spain",2032863,18053,15365,2688,888.06,553,27.2,2255,110.93,4782,235.23,8342,410.36
2020-04-24,8,"Castilla-La Mancha","Spain",2032863,18525,15509,3016,911.28,559,27.5,2292,112.75,4876,239.86,8385,412.47
2020-04-25,8,"Castilla-La Mancha","Spain",2032863,18995,15609,3386,934.4,565,27.79,2330,114.62,5196,255.6,8417,414.05
2020-04-26,8,"Castilla-La Mancha","Spain",2032863,19286,15664,3622,948.71,579,28.48,2365,116.34,5282,259.83,8444,415.37
2020-04-27,8,"Castilla-La Mancha","Spain",2032863,19518,15706,3812,960.12,584,28.73,2396,117.86,5306,261.01,8464,416.36
2020-04-28,8,"Castilla-La Mancha","Spain",2032863,19795,15785,4010,973.75,588,28.92,2436,119.83,5382,264.75,8523,419.26
2020-04-29,8,"Castilla-La Mancha","Spain",2032863,20071,15832,4239,987.33,592,29.12,2463,121.16,5512,271.14,8567,421.43
2020-04-30,8,"Castilla-La Mancha","Spain",2032863,20516,15910,4606,1009.22,596,29.32,2498,122.88,5615,276.21,8618,423.93
2020-05-01,8,"Castilla-La Mancha","Spain",2032863,21023,15967,5056,1034.16,601,29.56,2534,124.65,5702,280.49,8645,425.26
2020-05-02,8,"Castilla-La Mancha","Spain",2032863,21290,16017,5273,1047.29,604,29.71,2565,126.18,5772,283.93,8676,426.79
2020-05-03,8,"Castilla-La Mancha","Spain",2032863,21511,16050,5461,1058.16,606,29.81,2590,127.41,5794,285.02,8698,427.87
2020-05-04,8,"Castilla-La Mancha","Spain",2032863,21656,16080,5576,1065.3,609,29.96,2616,128.69,5824,286.49,8725,429.2
2020-05-05,8,"Castilla-La Mancha","Spain",2032863,22166,16144,6022,1090.38,612,30.11,2647,130.21,5862,288.36,8765,431.17
2020-05-06,8,"Castilla-La Mancha","Spain",2032863,22567,16184,6383,1110.11,613,30.15,2677,131.69,5895,289.99,8796,432.69
2020-05-07,8,"Castilla-La Mancha","Spain",2032863,22908,16237,6671,1126.88,617,30.35,2713,133.46,5981,294.22,8828,434.26
2020-05-08,8,"Castilla-La Mancha","Spain",2032863,23293,16278,7015,1145.82,621,30.55,2738,134.69,6062,298.2,8867,436.18
2020-05-09,8,"Castilla-La Mancha","Spain",2032863,23662,16343,7319,1163.97,623,30.65,2759,135.72,6129,301.5,8895,437.56
2020-05-10,8,"Castilla-La Mancha","Spain",2032863,23869,16387,7482,1174.16,624,30.7,2786,137.05,6172,303.61,8918,438.69
2020-05-11,8,"Castilla-La Mancha","Spain",2032863,24051,16431,7620,1183.11,629,30.94,2811,138.28,6181,304.05,8940,439.77
2020-05-12,8,"Castilla-La Mancha","Spain",2032863,24185,16453,7732,1189.7,632,31.09,2835,139.46,6205,305.23,8963,440.91
2020-05-13,8,"Castilla-La Mancha","Spain",2032863,24331,16470,7861,1196.88,634,31.19,2852,140.29,6244,307.15,8980,441.74
2020-02-20,9,"Cataluña","Spain",7675217,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-21,9,"Cataluña","Spain",7675217,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-22,9,"Cataluña","Spain",7675217,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-23,9,"Cataluña","Spain",7675217,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-24,9,"Cataluña","Spain",7675217,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-25,9,"Cataluña","Spain",7675217,1,1,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-26,9,"Cataluña","Spain",7675217,2,2,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-27,9,"Cataluña","Spain",7675217,3,3,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-28,9,"Cataluña","Spain",7675217,5,5,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-29,9,"Cataluña","Spain",7675217,6,6,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,9,"Cataluña","Spain",7675217,15,15,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-02,9,"Cataluña","Spain",7675217,15,15,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-03,9,"Cataluña","Spain",7675217,15,15,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-04,9,"Cataluña","Spain",7675217,24,24,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-05,9,"Cataluña","Spain",7675217,24,24,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-06,9,"Cataluña","Spain",7675217,24,24,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA
